,GroupID,B0,E,El,Tl,AIC,Converge
0,964,23.536570490567378,0.31126465379667306,0.0002240454419107823,309.90744201795275,16.003525653959894,Y
0,965,NA,NA,NA,NA,NA,N
0,966,24.711985546401824,0.26814583994617214,-4.125491015708164e-05,315.3196649437056,14.492519673915512,Y
0,967,NA,NA,NA,NA,NA,N
0,968,NA,NA,NA,NA,NA,N
0,969,30.659619306076344,0.25024662899342237,-0.00012611794753913588,321.9085434239427,21.188946383249444,Y
0,970,37.571412016448306,0.28078298039557614,0.000125012799410408,304.41419136552526,29.591288460272715,Y
0,971,NA,NA,NA,NA,NA,N
0,972,NA,NA,NA,NA,NA,N
0,973,3.247640135198404,1.827971723203645,1.6806782475000133,280.2123520144188,-33.87768274997966,Y
0,974,5.811743408642826,-0.14494015952506148,-0.8082647124847736,296.6951183647451,-13.38586006335207,Y
0,975,NA,NA,NA,NA,NA,N
0,976,NA,NA,NA,NA,NA,N
0,977,4.316955344613668,11.662278201464625,11.357679213088158,282.25207244419283,-11.263681427314115,Y
0,978,2.0997724052229243,1.6259979645434,1.5168301061375289,282.3572529345071,-13.351036334022378,Y
0,979,NA,NA,NA,NA,NA,N
0,980,1.3781766718388137e+18,45.33983807804843,44.74704153146538,277.04268233311166,49.20444667329304,Y
0,981,NA,NA,NA,NA,NA,N
0,982,NA,NA,NA,NA,NA,N
0,983,5.587095229589152e+16,54.021417596432556,53.304603239739336,278.3681388566039,-16.43585909083736,Y
0,984,NA,NA,NA,NA,NA,N
0,985,NA,NA,NA,NA,NA,N
0,986,1.4118600556492265,0.3566590199067607,1.033476257571663e-05,329.3392315220674,-102.7745250515283,Y
0,987,NA,NA,NA,NA,NA,N
0,988,NA,NA,NA,NA,NA,N
0,989,NA,NA,NA,NA,NA,N
0,990,2.16484006632657,1.404354203285814,1.8551046889346336,293.16987031465237,12.547874003150415,Y
0,991,1.3022990585437928,1.1840011909931603,1.7285561140749934,294.11846391001666,13.687878162728538,Y
0,992,NA,NA,NA,NA,NA,N
0,993,NA,NA,NA,NA,NA,N
0,994,NA,NA,NA,NA,NA,N
0,995,0.2586077345222076,1.9296499364452662,1.8620089156075594,290.8703602977179,-14.353185853269512,Y
0,996,0.210820581300156,2.002754289935497,2.0315976395390907,290.4170616439006,-25.725872223950226,Y
0,997,NA,NA,NA,NA,NA,N
0,998,0.3047348351301678,2.282369383651143,2.064235275440389,288.1281429512295,-24.282676859060388,Y
0,999,0.7553668309101713,9.821093728511485,8.953102889901338,279.7023995008727,-116.2369208743946,Y
0,1000,NA,NA,NA,NA,NA,N
0,1001,0.1505576221568639,-0.7206568022220777,-9.76327199814815e-05,285.30590474271776,-99.87990447394304,Y
0,1002,2.8806770455549926,4.074732281122643,4.35995734684949,278.5716565735887,-44.678740421071744,Y
0,1003,NA,NA,NA,NA,NA,N
0,1004,NA,NA,NA,NA,NA,N
0,1005,NA,NA,NA,NA,NA,N
0,1006,NA,NA,NA,NA,NA,N
0,1007,NA,NA,NA,NA,NA,N
0,1008,NA,NA,NA,NA,NA,N
0,1009,NA,NA,NA,NA,NA,N
0,1010,NA,NA,NA,NA,NA,N
0,1011,NA,NA,NA,NA,NA,N
0,1012,NA,NA,NA,NA,NA,N
0,1013,NA,NA,NA,NA,NA,N
0,1014,NA,NA,NA,NA,NA,N
0,1015,2.7772284729565317,0.8857788286950707,0.7739096296852406,276.057608874269,-17.28143264490273,Y
0,1016,1.1995962230652601,0.14151102112585964,-9.928477922242136e-05,343.02748072130663,-22.095215181238416,Y
0,1017,NA,NA,NA,NA,NA,N
0,1018,NA,NA,NA,NA,NA,N
0,1019,NA,NA,NA,NA,NA,N
0,1020,NA,NA,NA,NA,NA,N
0,1021,0.30784380405873174,2.296087508724784,1.7672592762502093,277.6770322825858,-164.4350042780095,Y
0,1022,0.2644686930387425,2.8695468109134397,2.4082088361929794,280.433171759519,-141.53167138718243,Y
0,1023,0.1058561937820777,1.3558656901908388,1.0050638609919584,281.9642272537151,-146.3020505336478,Y
0,1024,0.06000991649051007,1.780894410013875,1.5084689542996907,284.698773688024,-169.88983789453022,Y
0,1025,NA,NA,NA,NA,NA,N
0,1026,NA,NA,NA,NA,NA,N
0,1027,223108.60954685192,15.167812111059456,15.01149236549441,277.7655956439023,-22.875918511936206,Y
0,1028,6.710701362700269,2.0709094203261467,1.985508731508478,278.1574457624719,-11.382807050201219,Y
0,1029,NA,NA,NA,NA,NA,N
0,1030,NA,NA,NA,NA,NA,N
0,1031,NA,NA,NA,NA,NA,N
0,1032,NA,NA,NA,NA,NA,N
0,1033,NA,NA,NA,NA,NA,N
0,1034,NA,NA,NA,NA,NA,N
0,1035,NA,NA,NA,NA,NA,N
0,1036,NA,NA,NA,NA,NA,N
0,1037,2395.083392683547,2.3155527078630254,2.152123058571829,270.6369466678118,8.257907921382609,Y
0,1038,85.01283079793383,0.9366026139618803,1.1386178643293452,281.9843051089513,-12.529836938909874,Y
0,1039,83.87196592531652,1.1258928427178827,1.3165260200125077,279.2744992655111,7.414496321425595,Y
0,1040,NA,NA,NA,NA,NA,N
0,1041,NA,NA,NA,NA,NA,N
0,1042,NA,NA,NA,NA,NA,N
0,1043,NA,NA,NA,NA,NA,N
0,1044,NA,NA,NA,NA,NA,N
0,1045,87.32055378987525,1.9888014228481343,1.7310426198245294,276.8875758306373,-23.53965515261484,Y
0,1046,NA,NA,NA,NA,NA,N
0,1047,36.57077853858208,1.5482068127292399,1.4473480733102055,280.36346893107896,-1.9624752410368451,Y
0,1048,NA,NA,NA,NA,NA,N
0,1049,NA,NA,NA,NA,NA,N
0,1050,1740023.7348376946,8.871889270559027,8.563158332050124,273.6708432046032,8.538044889753342,Y
0,1051,89465084534.3137,16.721893041112804,16.304346922814855,273.4859947775269,-7.432815482727138,Y
0,1052,NA,NA,NA,NA,NA,N
0,1053,8.10844625880301,1.1904086211355356,1.6291845708683872,287.9600248136155,-36.309660379261615,Y
0,1054,NA,NA,NA,NA,NA,N
0,1055,0.12621649026645682,2.9030477757692332,2.5440401012620733,285.9415183307549,-21.471890135305877,Y
0,1056,NA,NA,NA,NA,NA,N
0,1057,NA,NA,NA,NA,NA,N
0,1058,NA,NA,NA,NA,NA,N
0,1059,0.08094850035361202,5.203344078282129,5.628712088444873,289.50972331616293,15.912067411768932,Y
0,1060,NA,NA,NA,NA,NA,N
0,1061,NA,NA,NA,NA,NA,N
0,1062,24.856821880914985,1.6644900702220689,1.4485032934104107,275.35881417591406,10.966418977353362,Y
0,1063,8.379885799414447,3.2409563392401624,2.888866355668259,280.48776886098204,-18.010762659047735,Y
0,1064,NA,NA,NA,NA,NA,N
0,1065,NA,NA,NA,NA,NA,N
0,1066,NA,NA,NA,NA,NA,N
0,1067,NA,NA,NA,NA,NA,N
0,1068,NA,NA,NA,NA,NA,N
0,1069,2.181521981663326,0.6466878238174757,1.150818458270152,297.08320952205474,-56.129611682152316,Y
0,1070,NA,NA,NA,NA,NA,N
0,1071,1.3528108125873692,0.8361524173956726,1.3138447977083032,297.0692421230856,-20.181747255749205,Y
0,1072,NA,NA,NA,NA,NA,N
0,1073,NA,NA,NA,NA,NA,N
0,1074,NA,NA,NA,NA,NA,N
0,1075,NA,NA,NA,NA,NA,N
0,1076,NA,NA,NA,NA,NA,N
0,1077,27.017985439898464,1.265392855621902,1.3648432654012,284.71399990267406,-2.17308432301817,Y
0,1078,NA,NA,NA,NA,NA,N
0,1079,9.821985736786242,1.3075476922293585,1.4746438245487887,291.3797026388502,1.216049761579316,Y
0,1080,28.868036807927794,0.6263042483063349,0.9215340978672009,292.6241920188439,16.216965813514715,Y
0,1081,24.545010437213744,1.5366098271635467,1.6862225663636676,287.0063799859704,13.631833389847309,Y
0,1082,NA,NA,NA,NA,NA,N
0,1083,10.725549000195366,1.1165425347884959,1.310246939867659,295.210576914536,8.920689662069638,Y
0,1084,4.443489177429096,1.1296970758505298,1.2991506351307693,288.68014525777824,-27.23038532676854,Y
0,1085,NA,NA,NA,NA,NA,N
0,1086,NA,NA,NA,NA,NA,N
0,1087,NA,NA,NA,NA,NA,N
0,1088,NA,NA,NA,NA,NA,N
0,1089,NA,NA,NA,NA,NA,N
0,1090,0.949072848575621,1.1955480116847828,1.1499835888020333,293.8441566115673,-22.620540605615698,Y
0,1091,NA,NA,NA,NA,NA,N
0,1092,NA,NA,NA,NA,NA,N
0,1093,NA,NA,NA,NA,NA,N
0,1094,NA,NA,NA,NA,NA,N
0,1095,NA,NA,NA,NA,NA,N
0,1096,235.66857531740078,0.8241042803351712,1.0886336742026346,280.5311289258822,24.6588336062941,Y
0,1097,163.65541594721643,0.7192145837949104,1.1009475686212373,284.3870091070579,17.82352775515623,Y
0,1098,2.641660651366829,1.3933118473221486,1.8305764073694293,290.24433863815983,-14.91185976791494,Y
0,1099,NA,NA,NA,NA,NA,N
0,1100,NA,NA,NA,NA,NA,N
0,1101,23.85741468249206,0.9025673126422926,1.1824507303068243,283.1901912453485,-17.76240502384339,Y
0,1102,14.489705544735887,1.6432973427034034,1.8611353336757535,284.2122988692909,-12.370148920425962,Y
0,1103,8.050555154562087,1.5556278565601682,1.7868343501429296,286.7796650884562,-3.9811379111288794,Y
0,1104,NA,NA,NA,NA,NA,N
0,1105,14.644078987025383,1.2456518433637964,1.3870720285768765,286.89982723998946,-28.58030493684287,Y
0,1106,10.808745215711996,1.2072407508378882,1.2968891253702577,288.5191226275814,-8.8832627130253,Y
0,1107,NA,NA,NA,NA,NA,N
0,1108,12.166648108455982,1.1627155576255652,1.1862090468070015,289.8774139745155,6.5294818448449075,Y
0,1109,12.511397774866087,1.3322110430045386,1.1159948233925518,285.1174590422854,-16.37732385659867,Y
0,1110,39.78865174735334,1.0266974636680009,1.2608415948121559,279.9343052139315,-9.501439476551774,Y
0,1111,25.657947494422785,1.7806989142112044,1.9162055156842739,281.36541983750885,-14.92723437906001,Y
0,1112,NA,NA,NA,NA,NA,N
0,1113,55.954862322017775,1.5122232139013911,1.5618480014343092,280.5756447321189,-12.566538410741956,Y
0,1114,26.479303581389736,1.8383670685778577,1.7432160544948476,281.3665341726207,4.980274906409061,Y
0,1115,11.030072662308466,1.1508861735598952,1.2824620779259612,288.9275168877519,9.45969060491543,Y
0,1116,40.82481426067957,1.2332255698753753,1.2813668094900916,284.4500623755664,8.477353943894588,Y
0,1117,NA,NA,NA,NA,NA,N
0,1118,NA,NA,NA,NA,NA,N
0,1119,31.46276734177875,2.1432471762886065,2.3121316620184293,278.8734104428495,2.501886066960674,Y
0,1120,21.894051493454693,1.1110224581647663,1.2893227435884809,280.49284494280073,-11.823321900748752,Y
0,1121,10.489982256064348,0.9458531354232229,1.3639639858619284,284.5726264719497,-15.272180169574494,Y
0,1122,4959.726568629281,10.545092115073203,10.620377390834259,279.1399604841975,3.316942744802711,Y
0,1123,20.780147173177237,1.1812075439251457,1.260593069167386,282.4940767594203,-0.2945008612220299,Y
0,1124,23.063007976463034,1.8692393652355306,2.047421639243235,280.8367106378471,-3.687966679790506,Y
0,1125,81.63594962035243,3.370182552204915,3.3777821011302254,279.3080659047761,8.908193352725926,Y
0,1126,16.776366645918014,0.9170564951594331,1.0630657138504505,288.890742944878,5.463025925203123,Y
0,1127,15.421016458914448,1.2280714719818937,1.4596168819251096,284.21011831578204,6.936678838421021,Y
0,1128,NA,NA,NA,NA,NA,N
0,1129,NA,NA,NA,NA,NA,N
0,1130,NA,NA,NA,NA,NA,N
0,1131,NA,NA,NA,NA,NA,N
0,1132,NA,NA,NA,NA,NA,N
0,1133,NA,NA,NA,NA,NA,N
0,1134,NA,NA,NA,NA,NA,N
0,1135,NA,NA,NA,NA,NA,N
0,1136,17.38406315080134,1.2485261027726748,1.37301100426478,290.3229861262917,-0.35519523395360686,Y
0,1137,NA,NA,NA,NA,NA,N
0,1138,NA,NA,NA,NA,NA,N
0,1139,NA,NA,NA,NA,NA,N
0,1140,NA,NA,NA,NA,NA,N
0,1141,NA,NA,NA,NA,NA,N
0,1142,NA,NA,NA,NA,NA,N
0,1143,9.46891651513371,1.1929175119123616,1.3401249263755834,294.56536906175666,6.029889592799003,Y
0,1144,NA,NA,NA,NA,NA,N
0,1145,NA,NA,NA,NA,NA,N
0,1146,67.40690161955482,1.2527894299533968,1.1153315272339972,279.87448247298875,54.3104254471777,Y
0,1147,24.024118554503,0.7833859949838317,1.2110768787887873,291.8644066884984,19.447552778720667,Y
0,1148,5.352033597843917,2.4085632632436873,2.7847789139906416,285.96723708618873,-24.570563372760475,Y
0,1149,9.615671626581959,0.5795159082174147,1.228706745053927,293.76630330804824,-11.83386780253812,Y
0,1150,15.172176206900938,1.1542025856663864,1.3786051183260444,284.29977195056324,-13.876991531745048,Y
0,1151,9.787752006785869,1.2609018286678129,1.3520972448811617,284.09585253380914,-26.874484070374955,Y
0,1152,4.07470336401751,0.8237666104865801,1.3669969548268064,293.660353554552,-21.008259669496454,Y
0,1153,11.533953171823008,1.0548169572027246,1.311263043176982,285.7052889249911,-20.923870344883657,Y
0,1154,5.828633675873881,0.6704081455488083,0.9996442343315802,293.54002560092977,-14.386487997355594,Y
0,1155,NA,NA,NA,NA,NA,N
0,1156,NA,NA,NA,NA,NA,N
0,1157,NA,NA,NA,NA,NA,N
0,1158,NA,NA,NA,NA,NA,N
0,1159,13.4903149272466,1.0914797644359466,1.0996097307860704,288.0628686864052,3.1711739583140925,Y
0,1160,19.636746468632275,1.0193560242826951,1.3003174043272585,289.18653939436786,3.1753610785192397,Y
0,1161,NA,NA,NA,NA,NA,N
0,1162,20.276807821404656,1.229671903603052,1.4566363390551003,285.601032439781,-5.418853734433547,Y
0,1163,NA,NA,NA,NA,NA,N
0,1164,36.19816449103299,0.747582843690335,1.1608950281961627,284.7637800947458,-4.960968084003152,Y
0,1165,NA,NA,NA,NA,NA,N
0,1166,13.936886506204072,0.9068697902569586,1.142931103408367,287.5184969072118,-3.68521218305999,Y
0,1167,NA,NA,NA,NA,NA,N
0,1168,10.448205484358473,0.6487582976897329,1.0678071010378534,293.3025474388369,-2.4574938070319092,Y
0,1169,19.604799738534066,0.5017373836648923,0.7768443278824195,292.4307644317665,2.4180644485643485,Y
0,1170,NA,NA,NA,NA,NA,N
0,1171,NA,NA,NA,NA,NA,N
0,1172,11.149051057514836,1.096210712238608,1.353302950089095,289.4821499928198,-21.522129368200346,Y
0,1173,NA,NA,NA,NA,NA,N
0,1174,NA,NA,NA,NA,NA,N
0,1175,NA,NA,NA,NA,NA,N
0,1176,28.599129471603476,0.5867533908650711,0.8240638500286498,285.20170342447585,-23.47537494970649,Y
0,1177,NA,NA,NA,NA,NA,N
0,1178,38.12639212078823,0.9195945179809841,1.113137646454471,282.2397301697261,-7.996452698997949,Y
0,1179,20.839475098012446,0.9426378176587066,1.4169304693607143,288.6332426366426,-0.3500872737227141,Y
0,1180,NA,NA,NA,NA,NA,N
0,1181,7.501740725767825,0.9816684779367464,1.0592050625663665,290.71458369873204,-0.2627230178920765,Y
0,1182,NA,NA,NA,NA,NA,N
0,1183,NA,NA,NA,NA,NA,N
0,1184,NA,NA,NA,NA,NA,N
0,1185,7.054334623304259,0.6309945172576337,1.1824276906232147,296.80753449735363,-13.377828131216116,Y
0,1186,5.31057279038429,0.9644051074302289,1.44013453284116,296.0388332168036,-11.750799306394548,Y
0,1187,6.239567951733747,0.6713270691481031,1.2118285918146061,295.3659767457214,-6.114499996877338,Y
0,1188,8.170207104355825,0.8203400030697641,1.2740838343546437,296.4663867586939,-7.008799441602363,Y
0,1189,10.55722608554168,0.6635158365453571,0.9721310633362318,291.7384182702448,-5.038167058924866,Y
0,1190,NA,NA,NA,NA,NA,N
0,1191,NA,NA,NA,NA,NA,N
0,1192,NA,NA,NA,NA,NA,N
0,1193,NA,NA,NA,NA,NA,N
0,1194,NA,NA,NA,NA,NA,N
0,1195,NA,NA,NA,NA,NA,N
0,1196,NA,NA,NA,NA,NA,N
0,1197,NA,NA,NA,NA,NA,N
0,1198,1.9185101572466072,4.610623859886378,4.147732378417402,281.67478965903535,-44.431751490741064,Y
0,1199,1.4467595718937023,0.4592902852601653,4.0313748871973796e-05,249.1109275107998,-37.354103792468294,Y
0,1200,4.724762242629788,4.324247974284304,3.857457785728329,279.7655524644125,-44.48647292338381,Y
0,1201,4.423971541216083,3.733566709895073,3.2722710449733565,279.5253317587887,-47.159836763462444,Y
0,1202,NA,NA,NA,NA,NA,N
0,1203,NA,NA,NA,NA,NA,N
0,1204,NA,NA,NA,NA,NA,N
0,1205,NA,NA,NA,NA,NA,N
0,1206,NA,NA,NA,NA,NA,N
0,1207,NA,NA,NA,NA,NA,N
0,1208,NA,NA,NA,NA,NA,N
0,1209,NA,NA,NA,NA,NA,N
0,1210,NA,NA,NA,NA,NA,N
0,1211,NA,NA,NA,NA,NA,N
0,1212,NA,NA,NA,NA,NA,N
0,1213,NA,NA,NA,NA,NA,N
0,1214,15.189633557610042,1.00533418446028,1.4501696893910767,290.74960882975785,15.567418398669437,Y
0,1215,NA,NA,NA,NA,NA,N
0,1216,NA,NA,NA,NA,NA,N
0,1217,10.481196221064193,0.8766259617245897,1.26489368276862,293.33244399015183,4.221512879382573,Y
0,1218,NA,NA,NA,NA,NA,N
0,1219,16.560538679713726,1.2158394343033851,1.3961305453546304,284.8993216508201,-3.7735475570123995,Y
0,1220,NA,NA,NA,NA,NA,N
0,1221,22.088413757288613,1.2275450787242523,1.3034091569713964,280.02887579420076,-2.945928554072518,Y
0,1222,NA,NA,NA,NA,NA,N
0,1223,NA,NA,NA,NA,NA,N
0,1224,26.61599336114119,0.7744805408361488,0.9865600257993655,287.73566931241623,4.779194152286949,Y
0,1225,NA,NA,NA,NA,NA,N
0,1226,NA,NA,NA,NA,NA,N
0,1227,17.945361941356662,0.9209752712362872,1.138991303497341,288.1473945317905,-13.106094314234902,Y
0,1228,NA,NA,NA,NA,NA,N
0,1229,NA,NA,NA,NA,NA,N
0,1230,NA,NA,NA,NA,NA,N
0,1231,NA,NA,NA,NA,NA,N
0,1232,1.4857855558042123,4.01945111693815,4.024642651708444,286.5731205998471,-3.419551395921939,Y
0,1233,NA,NA,NA,NA,NA,N
0,1234,0.023792705043356767,8.519052920075525,7.932691342412116,286.90950174332903,9.628679184938553,Y
0,1235,NA,NA,NA,NA,NA,N
0,1236,2.2073957260918067,0.3253713369939203,-0.00025239167460841717,285.2491760114422,11.715674055434825,Y
0,1237,0.9705165117249466,0.6800043236733866,-6.399880409116948e-05,278.7179383874992,2.023533887986777,Y
0,1238,1.1645485130443678,0.4026290901979784,-0.00012593114832591928,303.21504009795825,-4.791331727410498,Y
0,1239,NA,NA,NA,NA,NA,N
0,1240,NA,NA,NA,NA,NA,N
0,1241,18.821407392271862,2.5485129395870545,2.479292844614411,277.2097065585329,-39.94461793656701,Y
0,1242,4.109524301987889,1.9159830247624938,1.9440630753280883,280.46738231311065,-39.86529303529222,Y
0,1243,41.58068476143555,4.095484218907247,4.128467518652546,278.5649855084711,-13.778799914379974,Y
0,1244,3013.6619100691764,7.0526398567134105,6.7918255468994095,276.6820438002808,13.996911761563334,Y
0,1245,14.360537630951267,6.162955795828339,5.779407618141116,278.84546716952457,-40.328811261902906,Y
0,1246,NA,NA,NA,NA,NA,N
0,1247,NA,NA,NA,NA,NA,N
0,1248,0.9450749786926588,0.3709166770649509,1.8643899675672704e-05,215.995815662477,-54.4366018863576,Y
0,1249,NA,NA,NA,NA,NA,N
0,1250,NA,NA,NA,NA,NA,N
0,1251,3.371732525736323,0.5248329725153282,1.0234824378283098,297.15801756690774,-32.34539279958341,Y
0,1252,NA,NA,NA,NA,NA,N
0,1253,NA,NA,NA,NA,NA,N
0,1254,NA,NA,NA,NA,NA,N
0,1255,NA,NA,NA,NA,NA,N
0,1256,NA,NA,NA,NA,NA,N
0,1257,NA,NA,NA,NA,NA,N
0,1258,NA,NA,NA,NA,NA,N
0,1259,NA,NA,NA,NA,NA,N
0,1260,NA,NA,NA,NA,NA,N
0,1261,NA,NA,NA,NA,NA,N
0,1262,NA,NA,NA,NA,NA,N
0,1263,NA,NA,NA,NA,NA,N
0,1264,NA,NA,NA,NA,NA,N
0,1265,2.1553615886086916,0.8076844068910106,1.1465027660706657,292.8786821087392,-32.374038651707366,Y
0,1266,2.131682307811009,0.725368579756086,1.3933822255523591,293.81401812196043,-27.29066323844919,Y
0,1267,NA,NA,NA,NA,NA,N
0,1268,NA,NA,NA,NA,NA,N
0,1269,NA,NA,NA,NA,NA,N
0,1270,NA,NA,NA,NA,NA,N
0,1271,NA,NA,NA,NA,NA,N
0,1272,NA,NA,NA,NA,NA,N
0,1273,NA,NA,NA,NA,NA,N
0,1274,NA,NA,NA,NA,NA,N
0,1275,NA,NA,NA,NA,NA,N
0,1276,NA,NA,NA,NA,NA,N
0,1277,NA,NA,NA,NA,NA,N
0,1278,NA,NA,NA,NA,NA,N
0,1279,NA,NA,NA,NA,NA,N
0,1280,NA,NA,NA,NA,NA,N
0,1281,0.8383137536778885,2.9125686443596788,2.617558906077392,282.6625920172847,-42.555335645219216,Y
0,1282,NA,NA,NA,NA,NA,N
0,1283,NA,NA,NA,NA,NA,N
0,1284,1.1447331363279508e-05,18.546866158931966,18.22225494059426,287.34639800572404,-41.18173770213069,Y
0,1285,0.00039729473695307275,15.884578020363776,15.511881713041928,286.63464435253536,-29.780574848761738,Y
0,1286,NA,NA,NA,NA,NA,N
0,1287,3.393699745488931,0.5398355598471919,1.021408461511587,296.62056455314274,-32.062622620015645,Y
0,1288,NA,NA,NA,NA,NA,N
0,1289,NA,NA,NA,NA,NA,N
0,1290,NA,NA,NA,NA,NA,N
0,1291,NA,NA,NA,NA,NA,N
0,1292,NA,NA,NA,NA,NA,N
0,1293,NA,NA,NA,NA,NA,N
0,1294,NA,NA,NA,NA,NA,N
0,1295,NA,NA,NA,NA,NA,N
0,1296,NA,NA,NA,NA,NA,N
0,1297,NA,NA,NA,NA,NA,N
0,1298,NA,NA,NA,NA,NA,N
0,1299,NA,NA,NA,NA,NA,N
0,1300,NA,NA,NA,NA,NA,N
0,1301,NA,NA,NA,NA,NA,N
0,1302,17.101272471427297,0.632844108353456,-0.00033110043426511386,269.31124497659613,27.337786949455108,Y
0,1303,835354.1652286502,14.682377714609856,14.363516847102105,277.13636790927404,-11.346182635016138,Y
0,1304,16.178542038535017,2.2308721844355555,1.859129876148046,274.2020219463301,-24.436590839950654,Y
0,1305,NA,NA,NA,NA,NA,N
0,1306,NA,NA,NA,NA,NA,N
0,1307,NA,NA,NA,NA,NA,N
0,1308,NA,NA,NA,NA,NA,N
0,1309,NA,NA,NA,NA,NA,N
0,1310,NA,NA,NA,NA,NA,N
0,1311,76.1005808427305,0.1393016018099748,0.00030829342036109127,259.4656628755447,20.42931314131909,Y
0,1312,NA,NA,NA,NA,NA,N
0,1313,NA,NA,NA,NA,NA,N
0,1314,NA,NA,NA,NA,NA,N
0,1315,NA,NA,NA,NA,NA,N
0,1316,NA,NA,NA,NA,NA,N
0,1317,9.218512982415678,1.088817881397168,1.2965134051755705,289.49143707438077,-43.46696888220066,Y
0,1318,24.352633446274304,1.6646061315485032,1.7357691422355508,281.94038766192506,-8.14552742209693,Y
0,1319,7.962463431798273,2.5161839589357253,2.43801288835504,283.9177950160417,-6.212772883823089,Y
0,1320,11.18767252038975,1.302954930946949,1.390655414111491,284.52800858318557,-23.68949606545535,Y
0,1321,NA,NA,NA,NA,NA,N
0,1322,NA,NA,NA,NA,NA,N
0,1323,16.88322189258408,12.073851245755378,11.63053568353759,282.75839349705376,-10.826313813839167,Y
0,1324,2.476100039841303e-37,87.61595448301,86.87428249533819,289.8971368094046,-34.24711996382812,Y
0,1325,0.0603354310580096,3.3179937276959186,2.6665080221079958,288.0805403739756,-46.1034431930347,Y
0,1326,NA,NA,NA,NA,NA,N
0,1327,NA,NA,NA,NA,NA,N
0,1328,NA,NA,NA,NA,NA,N
0,1329,NA,NA,NA,NA,NA,N
0,1330,NA,NA,NA,NA,NA,N
0,1331,NA,NA,NA,NA,NA,N
0,1332,NA,NA,NA,NA,NA,N
0,1333,NA,NA,NA,NA,NA,N
0,1334,NA,NA,NA,NA,NA,N
0,1335,NA,NA,NA,NA,NA,N
0,1336,NA,NA,NA,NA,NA,N
0,1337,NA,NA,NA,NA,NA,N
0,1338,NA,NA,NA,NA,NA,N
0,1339,6143769.755582158,14.167751809510573,13.591850165440677,277.29556141962695,52.70812124405234,Y
0,1340,NA,NA,NA,NA,NA,N
0,1341,206.82038719726432,2.21046633057473,2.8004054459685714,286.26570104012666,46.15405312604424,Y
0,1342,NA,NA,NA,NA,NA,N
0,1343,864.940841910733,3.871035647352004,3.708771839692157,282.6656539892828,40.668277134293135,Y
0,1344,990.4445106337515,3.7323715177849417,3.554613321715969,282.7227734669316,48.51247836116646,Y
0,1345,NA,NA,NA,NA,NA,N
0,1346,NA,NA,NA,NA,NA,N
0,1347,NA,NA,NA,NA,NA,N
0,1348,NA,NA,NA,NA,NA,N
0,1349,NA,NA,NA,NA,NA,N
0,1350,NA,NA,NA,NA,NA,N
0,1351,NA,NA,NA,NA,NA,N
0,1352,NA,NA,NA,NA,NA,N
0,1353,NA,NA,NA,NA,NA,N
0,1354,NA,NA,NA,NA,NA,N
0,1355,NA,NA,NA,NA,NA,N
0,1356,NA,NA,NA,NA,NA,N
0,1357,NA,NA,NA,NA,NA,N
0,1358,5.7465181397640945,4.413912922866386,4.271529691943261,281.2724834712884,-21.362237600698357,Y
0,1359,NA,NA,NA,NA,NA,N
0,1360,33.680360233329296,1.0667751125494265,0.9525733040879626,285.7030432645647,-4.743709842971896,Y
0,1361,NA,NA,NA,NA,NA,N
0,1362,1.2889469309320536,0.8963487305872743,1.3262471733675079,288.2519760988343,-41.05537668693486,Y
0,1363,1.2803290249075159,0.8981433218875209,1.2298591043261835,287.9237763248634,-40.73585036994452,Y
0,1364,NA,NA,NA,NA,NA,N
0,1365,NA,NA,NA,NA,NA,N
0,1366,1.0302686038045012,1.4068957296006621,1.5701395057177676,283.6143873874233,-44.17767737621096,Y
0,1367,NA,NA,NA,NA,NA,N
0,1368,1.1141701124253443,0.5474092883752473,0.9870332049775014,292.47033347824,-51.656845326625884,Y
0,1369,1.1950404600191258,1.0624840981891137,1.2776133766713904,285.72764736150503,-46.941901248681475,Y
0,1370,NA,NA,NA,NA,NA,N
0,1371,NA,NA,NA,NA,NA,N
0,1372,0.28400926784762726,1.0718511562778354,1.91916766680893,291.9134795781382,-43.87166582263986,Y
0,1373,NA,NA,NA,NA,NA,N
0,1374,NA,NA,NA,NA,NA,N
0,1375,NA,NA,NA,NA,NA,N
0,1376,NA,NA,NA,NA,NA,N
0,1377,NA,NA,NA,NA,NA,N
0,1378,0.500455661179201,1.3599106305953592,1.8832164785200816,290.2098724204651,-35.494090938336264,Y
0,1379,NA,NA,NA,NA,NA,N
0,1380,NA,NA,NA,NA,NA,N
0,1381,0.7377281707613136,1.686742633422115,1.9323054004584417,285.79349486067565,-32.81678532857782,Y
0,1382,NA,NA,NA,NA,NA,N
0,1383,NA,NA,NA,NA,NA,N
0,1384,NA,NA,NA,NA,NA,N
0,1385,NA,NA,NA,NA,NA,N
0,1386,NA,NA,NA,NA,NA,N
0,1387,NA,NA,NA,NA,NA,N
0,1388,NA,NA,NA,NA,NA,N
0,1389,0.951404348993619,0.7557021052896412,1.4763393897972632,293.5308442157028,-34.49270344389953,Y
0,1390,NA,NA,NA,NA,NA,N
0,1391,NA,NA,NA,NA,NA,N
0,1392,NA,NA,NA,NA,NA,N
0,1393,1.4684963864034066,2.746499762689677,2.905628102596795,282.6410149683487,-28.525888621183483,Y
0,1394,1.2528870997347203,0.8468951780549957,1.0103915061150348,296.03796833001456,-9.310066918195979,Y
0,1395,NA,NA,NA,NA,NA,N
